Id,ID_track,Artista,Album,Nombre_del_track,Popularidad,Duracion_en_ms,Explicitud,Bailabilidad,Energia,Tonalidad,Volumen,Modo,Palabrería,Acustica,Instrumentalidad,En_Vivo,Valencia,Tempo,Firma_de_tiempo,Genero_del_track
50745,1XItaBEbLOBFsligmO1y7g,Rata Blanca,En vivo Teatro Gran Rex 2003 con Glenn Hughes,La leyenda del hada y el mago,21,539199,False,0.164,0.974,3,,0,0.419,0.0106,0.0577,0.973,0.0492,151.852,4,heavy-metal
47306,1grvqYbhgqJxwdzeY1vgSb,Scorpions,Blackout,No One Like You (2015 - Remaster),31,238866,False,0.441,0.796,9,-2.851,0,0.0431,0.0167,2.52e-06,0.166,0.696,118.146,4,hard-rock
93361,05WLq8RH59gRD3gMnmxUKb,Vadim Kozin,Романсы и таборные песни,В последний раз,0,183954,False,0.419,,5,-23.017,0,,0.991,0.00466,0.0592,0.0786,72.274,3,romance
33829,30CenAPBR2VmH91r4Um32b,ONE OK ROCK,JINSEI KAKETE BOKU WA,Clock Strikes,56,235346,,0.488,,8,-4.729,1,0.061,0.00113,0.0,0.13,0.231,95.934,4,emo
71704,0bt6PVHT4Z4AfZLOpGtVi2,Linkin Park,Minutes to Midnight,In Pieces,48,218013,False,0.508,,8,-6.074,1,0.0408,0.009,2.13e-06,0.136,0.79,160.11,4,metal
51242,0c9wSzwT33NaUlJNy1z0jh,Daddy Yankee,Última Misión Reggaeton,La Nueva Y La Ex,0,197053,False,0.639,0.943,5,-3.542,1,0.136,0.0462,0.0,0.141,0.639,198.051,4,hip-hop
82355,1D7UBHqaPWDbBHs2S5YXge,Weezer,Make Believe,Perfect Situation,55,254333,False,0.47,0.806,6,-4.1,1,0.0328,0.0271,0.000142,0.2,0.403,93.853,4,power-pop
50659,29yZyRBTjqHwr9YhtpHlid,Asspera,Bizarra Actitud de Seguir Con Vida,1000 Sanatas,21,239159,True,0.548,,10,,0,0.0688,0.000105,0.000534,0.484,0.649,105.044,4,heavy-metal
64382,19UYv6UJvgjw2kPXcno6N9,Dean Martin,Santa Claus Is Coming To Town,Let It Snow! Let It Snow! Let It Snow!,0,115240,False,0.484,0.332,1,,1,0.037,0.787,0.0,0.373,0.683,134.999,4,jazz
77327,5liFuISRjhAXKj3md0D4IF,Sorriso Maroto,A.M.A (Ao Vivo),Nosso Flow - Ao Vivo,47,169465,,0.746,0.629,2,-9.067,0,,0.238,0.0,0.934,0.71,126.025,4,pagode
70301,02K5L2D21TVIINipDIPEfA,Jay Chou,依然范特西,千里之外,53,254373,,0.686,0.547,2,-6.461,1,0.0301,0.343,0.0,0.0944,0.169,117.966,4,mandopop
92815,3ahF45Um5pAnMba7Q5e6nN,Eikichi Yazawa,LIVE DECADE 1990-1999 (50th Anniversary Remastered),YES MY LOVE - Live at 横浜国際総合競技場'99 - Remastered 2022,23,309773,False,0.561,0.736,5,-10.162,1,0.0662,0.0115,0.000223,0.926,0.356,122.54,4,rockabilly
60939,0Jm4j3Y3TkItnDzsg45I66,Vybz Kartel,Pon Di Gaza 2.0,Struggle,19,154413,False,0.427,,5,-7.452,1,0.18,0.061,0.0,0.117,0.683,177.977,4,j-dance
108714,6ulAoECWXiTQK2yNR172Nm,Carlos Gardel,Carlos Gardel - Sus Mejores Tangos,Bandoneón Arrabalero,18,130759,,0.655,0.477,9,,1,,0.987,3.73e-05,0.117,0.569,122.732,4,tango
88172,3KdWHGx14Di5mW6jV8hNC0,KAROL G,Reggaeton Mix Perreito,BICHOTA,3,178946,True,0.863,0.666,1,-4.158,0,0.152,0.212,0.000493,0.103,0.838,163.908,4,reggae
63982,3rGQJ6LRfaJj5eJhjjClOl,ONE OK ROCK,Luxury Disease (Japanese Version),When They Turn the Lights On,54,207395,False,0.378,,3,-4.103,1,0.0501,0.0239,0.0,0.102,0.304,156.095,3,j-rock
26546,6h4CZWNsJazvf9JNw4x94X,Germaine Franco,Encanto (Trilha Sonora Original em Português),The Ultimate Vision,21,130639,False,0.183,0.27,2,-13.949,0,0.0363,0.879,0.94,0.158,0.0379,136.892,3,disney
63378,0MuNLdcYFEx8NC7ormxtYX,BOØWY,SINGLES,“16”,35,236146,False,0.555,0.935,4,,1,0.112,0.0114,0.00176,0.214,0.376,99.475,4,j-rock
61339,4B6dNM6N7sXGJygo2kufWA,Shiritsu Ebisu Chugaku,私立恵比寿中学,イエローライト,23,274466,,0.459,0.856,8,,1,0.0491,0.0138,1.3e-06,0.0261,0.645,168.171,4,j-idol
57005,322TxW77VZdX9gHynK5Xue,Ritviz,Mimmi,Aaj Na,63,193425,,0.659,0.345,11,-8.464,1,,0.106,0.0,0.107,0.338,84.761,4,indie
87317,4PQiUuOW2rPkVnIOkS5DpZ,Maneva,Tudo Vira Reggae II (Ao Vivo),Deixe-Me Ir / Tem Café - Ao Vivo,46,272277,,0.616,0.714,7,-3.965,0,0.311,0.243,0.0,0.316,0.695,176.192,4,r-n-b
44379,0CwYG1UnRmOx8Q1EzElCIL,Shinedown,The Sound of Madness,Second Chance,69,222066,False,0.46,0.796,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.011,4,grunge
50327,5Qxv77f2INpoE1OeaOynrT,Rata Blanca,Rata Blanca: Luna Park 2019 (En Vivo),Aún Estás en Mis Sueños - En Vivo,26,396533,,0.524,0.974,8,-4.683,0,0.0596,4.55e-05,0.0195,0.978,0.41,,4,heavy-metal
96288,5AyCE2bPenuCUcClBYWZi4,Exaltasamba,Exaltasamba Ao Vivo,"24 Horas De Amor - Live From Olimpo,Rio De Janeiro,Brazil/2022",43,247756,False,0.478,0.877,11,-7.886,0,0.0406,0.503,0.000154,0.361,0.719,88.255,4,samba
66032,2iuSTOV8u7zpct436D8zyb,Cooltime Kids,Para pedir dulces,The Addams Family,0,139866,,0.689,0.546,5,-9.254,1,0.0673,0.000464,0.000896,0.239,0.966,120.233,4,kids
87206,7sC2sL3Q5cZswDQJfnlfOt,Charlie Brown Jr.,100% Charlie Brown Jr - Abalando A Sua Fábrica,Tudo Pro Alto,47,203093,,0.215,0.945,10,-7.201,0,,0.000639,0.453,0.204,0.603,179.079,4,r-n-b
91663,3Hn3LfhrQOaKihdCibJsTs,Jason Mraz,Human - Best Adult Pop Tunes,Unlonely,0,231266,,0.796,0.667,5,-4.831,0,0.0392,0.381,0.0,0.221,0.754,97.988,4,rock
84216,6bIPHR8AJG5HAcn9oF21Ma,Pink Floyd,The Division Bell,Marooned,56,330385,,0.396,0.341,7,-14.836,1,0.0303,0.384,0.568,0.12,0.148,74.203,4,psych-rock
30068,75mtKeIPLHAXokQVQmwPLp,Tiësto;Charli XCX,New Arrivals,Hot in It,0,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,edm
106247,2TzjPxQFukz0habQRkxhU7,Håkan Hellström,2 steg från paradise (Deluxe Version),Du är snart där,44,442733,,0.257,,4,-6.301,1,0.0374,0.141,0.000347,0.229,0.285,141.831,4,swedish
18649,0bXdpH23xKUTVvfIx7XJUo,Kathleen Madigan,Bothering Jesus,"The Villages, Florida",22,204177,False,0.48,0.81,8,-7.323,1,0.847,0.807,0.0,0.855,0.412,85.098,3,comedy
89839,36T5ZSPKoAREX7q9olfhMp,Kevin Roldan,Bofff,Nadie Se Tiene Que Enterar,41,154186,False,0.833,0.464,1,-7.622,1,0.375,0.0375,3.02e-06,0.111,0.948,82.973,4,reggaeton
92873,2SOJLHlmiS83tuiCvGmoQV,BOØWY,LAST GIGS COMPLETE,"B・BLUE - FROM ""LAST GIGS""",25,248986,False,0.272,0.966,9,-3.576,1,0.0606,1.77e-05,0.121,0.369,0.363,81.911,4,rockabilly
91384,0WFDWE62iqLfv494WchIFr,Bryan Adams,Christmas Classics,Christmas Time,0,243057,,0.503,0.582,0,-4.324,1,0.0253,0.472,0.0,0.103,0.326,77.321,4,rock
68336,1YxJ0LwE6HQM8COctgjZVo,Don Omar,Perreo Tenebroso Vol. 4,Guaya Guaya,0,194013,False,0.787,,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,latino
102006,08kTa3SL9sV6Iy8KLKtGql,Prateek Kuhad,Kasoor,Kasoor,70,197549,,0.558,0.497,8,,1,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,4,songwriter
100420,001YQlnDSduXd5LgBd66gT,Soda Stereo,Soda Stereo (Remastered),El Tiempo Es Dinero - Remasterizado 2007,38,177266,,0.554,0.921,2,-4.589,1,,0.0194,0.0881,0.329,0.7,183.571,1,ska
68089,56FjTokFXI8OJIkVeP7yGA,Feid,Clásicos de ahora: Perreo,Feliz Cumpleaños Ferxxo,0,155960,,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,,4,latino
65272,5vOT8VO87TAnUjh0oADwb1,BTS,Love Yourself 承 'Her',Go Go,71,235779,False,0.856,0.617,10,,0,0.084,0.171,0.0,0.0857,0.759,136.081,4,k-pop
26295,2FF7QZVkEYY8zgOQPYNDUw,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),Comprendre le passé,25,146400,False,0.286,,6,-10.579,1,0.0871,0.341,0.828,0.198,0.0615,110.278,3,disney
88322,3yJjRARrm2dE2tPuzPL2Z1,Wisin & Yandel,Halloween con perreito,Sexy Movimiento,0,211920,False,0.787,,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,4,reggae
64685,0OFONOtrz7Aa58TQMljYPL,Peggy Lee,Christmas Playlist 2022,Happy Holiday,0,115560,False,0.362,0.53,6,-8.754,1,0.0632,0.709,0.0,0.16,0.599,194.882,3,jazz
93974,2DiBqxTPJhsbZXCuRZYfgO,Oleg Pogudin,"...Я клянусь, что это любовь была... Песни Булата Окуджавы",Пожелания друзьям,0,108826,,0.613,0.149,2,,1,0.0477,0.867,1.13e-05,0.116,0.217,106.781,3,romance
84080,6HU7xSepPOCF36PSh0omR2,The Beach Boys,Best Christmas Songs 2022,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
79046,0bwGll6Mwm24fW5m8TqLQp,OneRepublic,Weihnachten Playlist,Christmas Without You,0,197146,,0.262,0.677,7,-5.645,1,0.0528,0.447,0.0,0.205,0.365,207.478,3,piano
92182,29A4wZq3zu5SiliT3BbwIR,BOØWY,JUST A HERO,BLUE VACATION,38,216213,,0.591,0.959,6,-6.325,0,0.0503,0.183,0.00511,0.399,0.896,170.196,4,rockabilly
90751,2OCoH12t6olzx9bT1PEC8F,Chuck Berry,Rockin' At The Hops,Let It Rock - Single Version,56,102800,,0.632,0.716,10,,0,0.0646,0.581,2.48e-05,0.181,0.935,164.851,4,rock-n-roll
86016,4B8ROu7Pp6tbRMzbJQGixj,blink-182,Rock & Halloween,Ghost On The Dance Floor,3,257519,True,0.532,0.969,11,-3.967,1,0.0581,2.41e-05,0.0265,0.0912,0.547,103.511,4,punk
103848,00nQri79W2dxFkWmXISlLh,Peggy Lee,Weihnachten Playlist,I Like A Sleighride (Jingle Bells),0,125613,,0.758,0.451,6,,1,,0.75,0.0,0.0503,0.737,122.912,4,soul
52727,1M63dvMiyRk0T4rPLfhHa1,George Jones,All-Time Greats (Original Musicor Records Recordings),The Race Is On,11,126466,False,0.651,0.461,9,,1,0.0376,0.711,0.0,0.185,0.915,88.097,4,honky-tonk
50536,0cedv1glc4UvAaJ77RYRwh,Carajo,Basado en Hechos Reales,Haciendo Historia,24,181477,False,0.56,0.96,1,-2.876,1,0.0494,9.15e-05,4.44e-06,0.589,0.615,112.061,4,heavy-metal
105659,3DzAy7gmWsEZilRbsLSHpI,Matt Large,Stances,Insomniac,8,158069,False,0.496,0.271,8,,1,0.0372,0.000386,0.567,0.134,0.101,83.0,4,study
64083,1NAvb7rxR26xGIC9jthaEu,Norah Jones,Un tecito y a mimir,The Nearness Of You,0,189906,,0.388,0.0378,0,,1,0.045,0.979,0.00021,0.0947,0.205,166.882,3,jazz
71797,3mh3uLBvd7sOYnu15zxM91,Hermetica,Acido Argentino,Atravesando Todo Limite,40,240933,False,0.451,,11,,0,0.0703,0.0207,5.34e-06,0.182,0.512,120.648,4,metal
56392,58MX8DomXoMUzXugJGRVXS,salem ilese,Christmas Best Hits 2022,Marry Christmas,0,162009,,0.541,0.753,0,-6.512,1,0.0511,0.0677,0.0,0.108,0.572,149.743,4,indie-pop
46167,0OpsdOxCH5frtDmBNRQDEF,Scooter,The Stadium Techno Experience (20 Years of Hardcore Expanded Editon),The Logical Song - Radio Edit [Remastered],62,234055,,0.519,0.938,6,-6.244,0,0.0377,0.00103,0.103,0.472,0.501,144.006,4,happy
8180,2gVot4EEd2oo2cA0bYJ4wW,Ella Fitzgerald,Holiday Anthems 2022,Frosty The Snowman,0,131733,,0.579,0.502,8,-7.57,1,,0.733,0.0,0.281,0.836,76.783,4,blues
86528,1Dti4H4XC1IetaCDpI8MU0,Soda Stereo,Nada Personal (Remastered),Ecos - Remasterizado 2007,42,297733,False,0.641,0.751,0,-6.939,1,0.0405,0.0188,0.517,0.304,0.463,139.921,4,punk
65551,3A4FRzgve9BjfKbvVXRIFO,RADWIMPS,Your Name.,Sparkle - movie ver.,66,537653,False,0.372,0.426,11,-8.421,1,,0.687,0.00784,0.109,0.287,123.993,4,k-pop
84672,3pU1CUgPiFfxPCpscwIwQR,The Beatles,A Hard Day's Night (Remastered),I Should Have Known Better - Remastered 2009,58,163080,False,0.682,0.444,7,-7.689,1,0.0289,0.257,0.0,0.115,0.91,130.704,4,psych-rock
14042,2t3uxGREekqIPvQcOfRrTp,Kidz Bop Kids,Diversión para los peques,Tacones Rojos,0,188034,False,0.7,0.748,2,-5.53,0,0.0293,0.00265,0.0,0.234,0.929,122.95,4,children
33231,1m5HcIPX2T3wSoiHWhgwpA,XXXTENTACION,Look At Me!,Look At Me!,56,139311,,0.735,0.58,1,-6.478,1,0.341,0.0372,0.0,0.153,0.253,139.065,4,emo
103145,2hUSKfJpP9twYacueqlzGl,Stevie Wonder,On air 70's Hits,Superstition - Single Version,1,244826,False,0.637,0.745,8,-8.607,1,0.0748,0.0173,0.000554,0.0372,0.859,100.384,4,soul
30714,47VUUYV4pWnUDaeMAOn4t1,Ritviz,Ved,Jeet 2.0,45,186666,,0.685,,0,-7.08,1,0.0508,0.415,0.0,0.439,0.834,99.056,4,edm
79070,3IQF4xCQUPicbA4hWfTxPo,OneRepublic,Native,I Lived,71,234546,,0.593,,9,-5.456,1,,0.0683,0.0,0.271,0.344,119.987,4,piano
81280,2XfkKphS1o6JF9N3AZbVju,Justin Bieber,Pop Christmas 2022,Mistletoe,0,183066,False,0.623,,6,,0,0.0531,0.475,0.0,0.0862,0.823,161.948,4,pop
43927,41DA32rbYp3PoLCAJeup0J,Gojira,Fortitude,The Chant,50,312751,False,0.494,0.874,8,,1,0.031,1.74e-05,0.0621,0.0873,0.485,124.064,4,groove
45217,1m8HLFKbX2BjlD74CfgSyH,Little Symphony,Serenity,Lamadaya,27,45714,False,0.144,,0,,1,,0.811,0.895,0.117,0.265,71.542,3,guitar
44043,6jmbmsPYXhA0HHQ7LSxvyD,Shinedown,Metal Lives!,Planet Zero,0,222738,False,0.416,0.964,9,,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,grunge
33741,6s2yqZbiPNPL1B2IeCMsUA,My Chemical Romance,The Black Parade,The End.,62,112920,False,0.292,0.548,2,-4.977,1,0.0363,0.0827,0.0,0.414,0.207,175.053,3,emo
106315,3ddxe0WYUpNPtSnHgQOad5,ABBA,I Still Have Faith In You / Don't Shut Me Down,I Still Have Faith In You,61,310720,,0.207,0.363,5,-7.296,1,0.0306,0.418,5.24e-06,0.128,0.358,,3,swedish
12854,5X9PUq1OYtu7GkLcfLyF44,Eason Chan,與我常在 (華星40系列),與我常在,41,242666,,0.477,,4,-7.493,1,,0.65,0.0,0.176,0.186,162.182,4,cantopop
12821,3mRa5ePXmTImeP2B0KJf49,my little airport,TASTE OF TEARS (Live),廣州足浴一夜 - Live,26,139285,False,0.601,0.288,5,-18.953,1,0.0409,0.68,0.338,0.65,0.421,128.674,4,cantopop
90758,4cXnUi6qulwgj0fLSu0VYE,Elvis Presley,Almost in Love,Rubberneckin',59,133813,False,0.623,0.613,10,-10.099,1,0.0698,0.231,0.0,0.12,0.918,144.334,4,rock-n-roll
10219,6oaidYwGQkwbBbInVjfzAM,The Prodigy,The Fat of the Land,Funky Shit,46,316426,True,0.704,0.99,4,-5.208,1,,0.157,0.802,0.629,0.252,125.011,4,breakbeat
88269,0JEHtQP8OymO9fIUEZX5KF,Jhayco;Anuel AA,Perreo en Halloween,Ley Seca,3,263666,,0.759,0.843,8,-3.718,1,0.0913,0.127,0.0,0.114,0.56,105.016,4,reggae
46443,6Pe62kAXj5YB60KZqEXeHB,The Prophet,The Hardcore Archive Part 3 (1997),The Sound He Makes (Original Mix) - Extended Mix,0,300305,False,0.691,,4,,0,0.0546,0.0533,0.684,0.617,0.332,101.362,4,happy
100896,22r8CUTbcA8mffd3pynPSH,Biquini Cavadão,Me Leve Sem Destino (Ao Vivo),Em Algum Lugar No Tempo - Ao Vivo,34,205400,,0.497,0.972,4,,1,0.0892,0.0111,0.202,0.952,0.391,147.913,4,ska
113143,7dHyEEppnmfZJjNaNZzhl6,Hillsong Worship,Awake,See The Light - Studio,48,247786,False,0.595,,9,-6.622,1,0.0398,0.00689,4.39e-06,0.34,0.441,116.0,4,world-music
64351,2bsTRbvMKmgyDYr0mK3jTe,Dean Martin,Christmas Songs 2022,Let It Snow! Let It Snow! Let It Snow!,3,115240,False,0.484,0.332,1,-10.312,1,0.037,0.787,0.0,0.373,0.683,134.999,4,jazz
35410,03HtU1mjqajbpswH54qn9I,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,Quem É Seu Favorito,42,127738,,0.79,,6,-6.202,0,0.0438,0.505,0.0,0.0814,0.967,171.995,4,forro
1179,1sTIyJ58UqaMxjGllmkzx2,BaianaSystem,OXEAXEEXU,Tubarão,28,142333,False,0.738,,0,-4.205,1,0.0429,0.0125,0.836,0.153,0.704,131.065,4,afrobeat
64424,3llXamv8O331e5CAjNTu5f,Dean Martin,GOD JUL,"Let It Snow, Let It Snow, Let It Snow - Remastered",0,121026,False,0.446,0.214,1,,1,0.0326,0.885,1.46e-06,0.052,0.741,133.436,4,jazz
109170,76lT30VRv09h5MQp5snmsb,Boris Brejcha,Lost Memory,Lost Memory,53,462719,False,0.876,0.459,11,-11.52,1,0.0756,0.0146,0.91,0.111,0.137,124.999,3,techno
60290,59yBn1TCeZLaDM5C9qoE2S,Vybz Kartel,Kingston Story (Deluxe Edition),My Crew,24,222229,False,0.806,0.851,11,-5.03,0,0.0508,0.544,9.05e-06,0.127,0.84,141.022,4,j-dance
84625,0Ui8KPWZbJJQ2Y0CIQuVqX,The Beatles,1 (Remastered),Paperback Writer - Remastered 2015,59,138200,False,0.472,0.856,7,-6.03,1,,0.147,2.78e-06,0.595,0.841,78.696,4,psych-rock
17797,3RUGyF5Ax44NyQl23kUwA7,Glee Cast,"Glee: The Music, The Complete Season Three",I Was Here (Glee Cast Version),16,238160,False,0.545,0.601,7,-7.265,1,,0.25,3.22e-06,0.0879,0.167,110.94,3,club
76056,3r3KRYYOFjNGD4OJB5ddam,Nightwish,The Sound of Nightwish Reborn,"While Your Lips Are Still Red - Theme from the Movie ""Lieksa!""",56,258977,False,0.472,0.658,7,-4.971,0,0.0256,0.0244,0.000146,0.195,0.113,100.044,4,opera
56435,536QKi6V9mUEgl2aZ5pvCz,salem ilese,pov: you are walking in a winter wonderland,Marry Christmas,0,162009,False,0.541,0.753,0,,1,0.0511,0.0677,0.0,0.108,0.572,,4,indie-pop
88372,5pvHO1kSuob4imoiqa3fey,Don Omar,Esto me suena a Farra,Salió El Sol,0,317280,False,0.886,0.708,4,,0,,0.107,0.0114,0.044,0.965,109.976,4,reggae
57977,7nbAMKGkPMjc4EuNNsjXqZ,Cigarettes After Sex,Neon Moon,Neon Moon,63,225767,False,0.269,,4,-11.099,1,0.0303,0.0972,0.0935,0.102,0.277,180.247,4,indie
113172,1zexNfdOpmr21LpIr09IRe,Chris Tomlin,And If Our God Is For Us... (Deluxe),Our God,39,285160,,0.509,0.778,11,-3.608,1,0.0295,0.00998,0.0,0.19,0.216,105.066,4,world-music
31189,0yciGxyHYjntJNmAj0ObzK,Ellie Goulding,Almorzando solo,Lights - Single Version,0,212706,False,0.681,0.802,8,-5.836,0,,0.0271,0.0496,0.127,0.791,120.053,4,electro
90023,1B7GdW07UqOJzgZDc8T3ec,Chuck Berry,Silent Night,Run Rudolph Run,0,162897,,0.647,0.876,10,,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,rock-n-roll
26335,2Wm0lXQkWDZoI7qN3Dw9yr,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),Les alliés de la famille,24,75160,False,0.576,0.248,2,-19.584,0,0.0383,0.778,0.912,0.12,0.0383,119.092,3,disney
38026,0C6dSPCqwKqwos6s1CrDrh,Arctic Monkeys,The Car,The Car,0,198554,False,0.428,0.365,4,,0,0.0276,0.78,0.0033,0.113,0.236,94.033,3,garage
34247,75MWtEDkqlSoJAXrdw1lR9,Tom Petty and the Heartbreakers,Christmas Rock 2022,Christmas All Over Again,0,253626,False,0.44,0.838,9,,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,folk
38675,7xuu4ByQkm8qhnwJQk994r,The Strokes,Is This It,New York City Cops,52,210746,False,0.522,,0,-7.66,1,0.0362,0.071,2.82e-05,0.343,0.455,,4,garage
5686,2dwghmff11oX6BvSsYH0bT,Kato,Attack on Titan Vibes,Attack on Titan,45,125401,False,0.511,0.355,0,,0,0.0318,0.847,0.942,0.137,0.118,80.001,4,anime
69890,03U86oams6OZPQDz19okqZ,Sujatha,Anjanam (Christian Devotional Songs),Yesuve Neeyenikkayi,20,259970,False,0.459,0.591,7,-7.188,1,0.0407,0.177,0.0,0.092,0.635,155.929,3,malay
45278,4QunEuIrDNY59Wu610wKQt,Little Symphony,Serenity,Anvindr,26,175238,False,0.184,0.109,0,,1,0.0631,0.786,0.879,0.117,0.193,131.54,4,guitar
78837,5q4gc4nzxSgtwIBnIuCT6M,Cooltime Kids,Halloween y diversión para peques,The Addams Family,0,139866,False,0.689,0.546,5,-9.254,1,0.0673,0.000464,0.000896,0.239,0.966,120.233,4,party
99626,0HLWvLKQWpFdPhgk6ym58n,John Mayer,Battle Studies,Who Says,64,175480,False,0.584,0.509,2,-13.109,1,0.0287,0.267,0.00252,0.36,0.367,90.457,4,singer-songwriter
64304,0EVdA5dNCFLvYtZyHSJkZy,Nat King Cole,12 Days of Christmas 2022,Deck The Halls,0,69000,,0.635,0.393,9,-10.889,1,0.0394,0.652,0.0,0.0845,0.97,,4,jazz
52286,2CSfxDLRfSIxfq9zmtI5jt,Hank Williams,Health & Happiness Shows,A Tramp On The Street - The Health And Happiness Show,15,229666,False,0.49,0.107,4,-16.98,1,0.0336,0.984,0.0,0.122,0.492,109.31,3,honky-tonk
74953,12XAcd4rKXY5S68laQxJu1,Tim Maia,Dance Bem,Paixão Antiga,39,246560,,0.528,0.702,5,-7.152,1,,0.48,3.02e-06,0.488,0.561,140.372,4,mpb
52140,16UvxAOto68oxaFNBEKEuv,George Jones,The Essential George Jones,If Drinkin' Don't Kill Me (Her Memory Will) - Single Version,19,190160,False,0.382,0.32,6,,1,0.0395,0.609,0.0,0.165,0.226,89.891,3,honky-tonk
99507,6qkoo6SQru2khgh87tarNT,Anupam Roy,Dwitiyo Purush,Aamar Motey,39,223066,False,0.75,0.373,0,-12.031,1,0.0285,0.755,0.022,0.117,0.61,105.045,4,singer-songwriter
113730,5mukyVBO2iWwXEh3x33im7,Hillsong Worship,Hillsong Chapel: Forever Reign,Hallelujah,36,129960,,0.348,0.249,9,-10.28,1,0.029,0.143,0.0,0.221,0.0913,74.577,3,world-music
103367,24D8cuJJt69eUIEIZjWhEv,The Jackson 5,70s Christmas Party,Up On The House Top,0,192040,False,0.778,0.883,7,,1,0.0595,0.631,0.0,0.229,0.964,104.52,4,soul
33136,2z6W6oeZvBaO56Mg587v0w,XXXTENTACION,LOOK AT ME: THE ALBUM,#ImSippinTeaInYoHood,68,173320,True,0.668,0.873,9,,1,0.215,0.0967,0.000275,0.239,0.455,146.006,4,emo
81562,5FVbvttjEvQ8r2BgUcJgNg,BTS,BE,Life Goes On,79,207481,False,0.566,,1,,1,0.0424,0.00691,0.0,0.37,0.45,81.068,4,pop
84168,7AalBKBoLDR4UmRYRJpdbj,Pink Floyd,Meddle,Fearless,60,367933,False,0.381,0.341,7,-15.719,1,0.0414,0.161,0.0403,0.448,0.178,143.756,4,psych-rock
47583,2IpyGcvQ2sBAd2AmJ1mbIC,Charlie Brown Jr.,100% Charlie Brown Jr - Abalando A Sua Fábrica,Quebra-Mar,38,177200,False,0.157,0.985,10,-4.195,0,,0.00453,0.056,0.155,0.411,177.08,4,hard-rock
14186,2bLucn4kUiOxo6QgldEM8c,CoComelon,Kids Birthday Party,CoComelon Theme Tune,53,36666,,0.606,0.304,0,-11.546,1,0.22,0.739,0.265,0.117,0.744,95.293,4,children
60866,5s0EfEeKJcmqfE4nalOvcG,Vybz Kartel,She Say,She Say,19,158567,True,0.845,0.841,1,-4.983,1,0.208,0.261,0.0,0.0375,0.584,,4,j-dance
61784,3zm3TV4AGIMAxzikjzj8Du,Shiritsu Ebisu Chugaku,手をつなごう/禁断のカルマ,サクラ・ゴーラウンド,18,229200,False,0.761,0.901,2,-2.394,1,0.0547,0.0437,0.00274,0.0716,0.617,127.509,4,j-idol
60118,7IszPgWG66iEAnc7rPa0IY,Vybz Kartel,All Out,All Out (Explicit),28,211470,,0.617,0.696,10,-6.45,0,0.314,0.471,0.0,0.118,0.841,66.436,5,j-dance
88967,4Xtlw8oXkIOvzV7crUBKeZ,Daddy Yankee,Barrio Fino En Directo,Rompe,74,188626,True,0.696,,9,-5.155,1,0.0859,0.0727,3.19e-06,0.0631,0.533,176.061,4,reggae
37480,16sVMC69olraqLc5i8shvO,The Supremes,Weihnachten Musik,Silver Bells - Stereo,0,179266,,0.374,0.344,8,-10.95,1,0.0272,0.586,9.84e-06,0.144,0.304,75.683,3,funk
58216,0Zfh4uDmJz3D44Qy9nYMqu,Rammstein,Herzeleid (XXV Anniversary Edition – Remastered),Rammstein,64,267743,False,0.657,,11,-7.69,1,0.0564,0.00155,0.763,0.215,0.201,113.939,4,industrial
103576,4BxHd0qZINzh99YC1Enwlh,The Supremes,60s Christmas Party,Baby Love,0,154906,False,0.542,0.606,5,-5.817,1,0.0394,0.368,0.0,0.151,0.491,135.832,4,soul
34038,5aQe0faFOjeskrHwpleXLJ,When Chai Met Toast,Yellow Paper Daisy,Yellow Paper Daisy,55,199772,False,0.428,0.442,7,-10.485,1,0.0303,0.775,0.000132,0.0818,0.687,105.829,4,folk
81723,5oWzL5dpPsJxjK5KWIJLlb,Bruno Mars;Anderson .Paak;Silk Sonic,Today's Party Hits,Skate,0,203122,,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,,4,pop
22054,7iMQChXFK33TS49QWhE4tt,Gojira,The way of all flesh,The art of dying,57,594213,,0.493,0.83,0,,0,0.105,0.000308,0.543,0.102,0.114,137.967,4,death-metal
58307,1YVuJrfHHmD4ilULhAVqPW,Marilyn Manson,The Golden Age Of Grotesque,mOBSCENE,52,205720,,0.548,0.954,9,,1,0.0806,5.49e-05,0.000137,0.245,0.488,,4,industrial
55364,5tyReDTH3MpN7J5pk2LuGx,Ritviz,Dev,Thandi Hawa,54,203076,,0.619,0.558,1,,0,,0.0558,0.00935,0.16,0.514,195.004,4,indian
